Location,Treatment,Age,Gender/Race,Outcome,Treatment_Value,Outcome_Value
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,81.46599460368493,86.63580861604366
NA,Vegetables,5064,NAA,Depression,44.00056618409257,43.38185405457529
NA,Vegetables,5064,FEMALE,Depression,60.55179716268869,70.14586380623356
NA,Vegetables,AGE_OVERALL,ASN,Depression,67.40820580199002,88.9807773032319
NA,Vegetables,65PLUS,ASN,Depression,69.25741214984619,103.41107896298134
NA,Vegetables,AGE_OVERALL,NAA,Depression,95.24919480098193,93.80216585298372
NA,Vegetables,65PLUS,BLK,Depression,32.528868305785636,53.80584641091387
NA,Vegetables,5064,HIS,Depression,92.5197196832562,117.5210622927309
NA,Vegetables,65PLUS,ASN,Depression,37.37407288218945,67.00740723721638
NA,Vegetables,65PLUS,HIS,Depression,54.093666758187425,82.41838066945377
NA,Vegetables,AGE_OVERALL,ASN,Depression,59.90884075755202,80.80958834142972
NA,Vegetables,5064,BLK,Depression,74.19653010219473,92.37810819165897
NA,Vegetables,5064,ASN,Depression,8.115291777988915,31.596591785979612
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,107.79042365599592,115.05508974808392
NA,Vegetables,65PLUS,FEMALE,Depression,37.43501672693233,48.575556748087045
NA,Vegetables,65PLUS,BLK,Depression,39.685423620503784,62.80992568222452
NA,Vegetables,65PLUS,MALE,Depression,26.73799756180299,35.939362921062845
NA,Vegetables,AGE_OVERALL,NAA,Depression,21.95628453765093,13.96712052828473
NA,Vegetables,65PLUS,OVERALL,Depression,52.78571978893129,57.65408730775287
NA,Vegetables,AGE_OVERALL,NAA,Depression,44.72499688136341,37.34294120127661
NA,Vegetables,5064,NAA,Depression,36.31267408062976,35.81214237993768
NA,Vegetables,65PLUS,BLK,Depression,25.517305315994815,45.52435589583292
NA,Vegetables,65PLUS,BLK,Depression,40.644664038537215,61.974353704843445
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,71.30450661859246,64.26277885197932
NA,Vegetables,5064,FEMALE,Depression,59.901011234061876,69.08857344970808
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,84.50140624666189,89.45688020511756
NA,Vegetables,AGE_OVERALL,MALE,Depression,67.62199196907196,66.35842049285426
NA,Vegetables,5064,FEMALE,Depression,53.86489006916311,63.27749435619724
NA,Vegetables,5064,WHT,Depression,14.115660859057463,21.966543376127984
NA,Vegetables,5064,BLK,Depression,21.54703970062656,32.25753130143925
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,58.08716289462074,48.23133954503387
NA,Vegetables,5064,ASN,Depression,26.695585813452116,48.229761441741665
NA,Vegetables,AGE_OVERALL,NAA,Depression,51.10548042763142,43.46182801010836
NA,Vegetables,AGE_OVERALL,WHT,Depression,47.825608845273855,53.61666539710559
NA,Vegetables,AGE_OVERALL,MALE,Depression,76.9396126156279,76.91307259698782
NA,Vegetables,5064,ASN,Depression,88.0016994609312,114.72549175611567
NA,Vegetables,AGE_OVERALL,NAA,Depression,49.63578078047889,44.203323417143935
NA,Vegetables,5064,NAA,Depression,56.366812293990215,57.78938613640684
NA,Vegetables,5064,ASN,Depression,49.95858895506804,75.41574991317424
NA,Vegetables,65PLUS,FEMALE,Depression,92.16943755517659,112.25539233349727
NA,Vegetables,65PLUS,MALE,Depression,85.51054836570486,99.6511483940286
NA,Vegetables,65PLUS,BLK,Depression,53.19017727380228,78.03974641371822
NA,Vegetables,5064,NAA,Depression,59.06094874338206,60.265353426335764
NA,Vegetables,AGE_OVERALL,ASN,Depression,101.78438388509028,127.78090453297209
NA,Vegetables,AGE_OVERALL,BLK,Depression,72.42221912964355,84.62779656194994
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,50.80687874337774,39.57371527982926
NA,Vegetables,AGE_OVERALL,NAA,Depression,55.30434986359784,49.43163116880864
NA,Vegetables,65PLUS,WHT,Depression,5.146430704484317,19.695030281909897
NA,Vegetables,65PLUS,HIS,Depression,32.42315996546726,59.24128194307843
NA,Vegetables,AGE_OVERALL,HIS,Depression,62.64326822337263,77.99179052707734
NA,Vegetables,5064,NAA,Depression,82.06348244472579,84.15057865124234
NA,Vegetables,AGE_OVERALL,HIS,Depression,54.14316777219833,67.05142842255906
NA,Vegetables,65PLUS,NAA,Depression,28.034844573738237,30.891840996832745
NA,Vegetables,AGE_OVERALL,ASN,Depression,58.916588192387394,78.56303334931293
NA,Vegetables,65PLUS,OVERALL,Depression,53.51773071712525,55.30353550945187
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,32.174361133797035,20.808946108655192
NA,Vegetables,5064,MALE,Depression,75.50599073740582,81.27008957271953
NA,Vegetables,65PLUS,MALE,Depression,18.79796866028407,26.028917899088885
NA,Vegetables,65PLUS,NAA,Depression,66.9058914816128,72.88471130413777
NA,Vegetables,AGE_OVERALL,MALE,Depression,31.52073855673111,28.159423238015858
NA,Vegetables,65PLUS,ASN,Depression,56.84398398472018,88.94294055958036
NA,Vegetables,AGE_OVERALL,MALE,Depression,44.10572703618584,39.965356608831364
NA,Vegetables,65PLUS,NAA,Depression,40.203136976346684,44.939180579965935
NA,Vegetables,AGE_OVERALL,MALE,Depression,48.87823002933815,47.33825097605724
NA,Vegetables,65PLUS,MALE,Depression,43.293850095930374,52.96315978168285
NA,Vegetables,5064,WHT,Depression,57.66393172618238,71.97663406669596
NA,Vegetables,65PLUS,HIS,Depression,43.538584199870535,69.43268739161186
NA,Vegetables,5064,ASN,Depression,11.33424559835371,32.706126995809335
NA,Vegetables,65PLUS,ASN,Depression,26.675828848741464,54.78798657540261
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,23.144614352785844,23.245664817395078
NA,Vegetables,65PLUS,ASN,Depression,63.792349231500395,96.28970147620376
NA,Vegetables,5064,ASN,Depression,18.068149187749174,39.918558017266605
NA,Vegetables,65PLUS,OVERALL,Depression,83.13613383228329,88.8393825721149
NA,Vegetables,65PLUS,FEMALE,Depression,42.99084816030772,57.87383043059432
NA,Vegetables,5064,NAA,Depression,12.939799384222269,10.299786004751379
NA,Vegetables,5064,MALE,Depression,103.98923884643844,116.72596958758774
NA,Vegetables,5064,NAA,Depression,74.29800279209462,75.68547691755563
NA,Vegetables,5064,HIS,Depression,12.965207322063314,28.958423116979652
NA,Vegetables,65PLUS,FEMALE,Depression,78.64223140356899,95.56474251255405
NA,Vegetables,AGE_OVERALL,WHT,Depression,94.68094092334253,104.57926874511169
NA,Vegetables,5064,NAA,Depression,25.815849875938166,23.750441364608978
NA,Vegetables,5064,OVERALL,Depression,45.86656360548269,44.17863178350436
NA,Vegetables,5064,FEMALE,Depression,19.396761497528992,26.630425507751767
NA,Vegetables,65PLUS,WHT,Depression,61.232869951426515,81.77808959440567
NA,Vegetables,65PLUS,MALE,Depression,69.65376247814831,84.20690146759965
NA,Vegetables,5064,FEMALE,Depression,58.37998452111006,67.72442134633327
NA,Vegetables,5064,OVERALL,Depression,96.22628857542237,96.69461030252926
NA,Vegetables,65PLUS,BLK,Depression,74.38186811838462,99.02968703886677
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,89.55579454276317,82.83637354181262
NA,Vegetables,AGE_OVERALL,HIS,Depression,66.14435356281965,80.6015305504536
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,72.02496852665695,77.15167800487788
NA,Vegetables,AGE_OVERALL,NAA,Depression,31.674288745440226,22.89314823064067
NA,Vegetables,5064,HIS,Depression,46.65491177479705,67.04550792010703
NA,Vegetables,AGE_OVERALL,ASN,Depression,45.447862166149775,64.54603071900256
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,69.60672133894496,74.05580421013596
NA,Vegetables,5064,WHT,Depression,91.34813783661795,107.51334217500992
NA,Vegetables,AGE_OVERALL,NAA,Depression,67.33415140735205,63.403243039423046
NA,Vegetables,5064,NAA,Depression,73.04134796169387,75.65223327246368
NA,Vegetables,65PLUS,WHT,Depression,28.703304142597855,45.27619688267818
NA,Vegetables,65PLUS,NAA,Depression,86.8745723588762,97.17294963208501
NA,Vegetables,65PLUS,MALE,Depression,53.41774899564963,64.7567621387134
NA,Vegetables,5064,FEMALE,Depression,77.31471396636785,88.50414119007482
NA,Vegetables,5064,OVERALL,Depression,11.11855490785831,4.354088541013204
NA,Vegetables,65PLUS,NAA,Depression,48.29924490345897,55.28512263538891
NA,Vegetables,AGE_OVERALL,BLK,Depression,15.007816021143753,20.02103673158593
NA,Vegetables,5064,MALE,Depression,60.66926684620846,65.31822493375999
NA,Vegetables,AGE_OVERALL,ASN,Depression,23.868311968665576,39.38336408294787
NA,Vegetables,5064,ASN,Depression,83.38378252077646,113.77767806159596
NA,Vegetables,5064,FEMALE,Depression,36.687424719994034,43.47768888020248
NA,Vegetables,65PLUS,OVERALL,Depression,80.51347836978607,86.3811375187171
NA,Vegetables,AGE_OVERALL,WHT,Depression,47.60481927266237,54.06697756635296
NA,Vegetables,5064,WHT,Depression,95.17786695243288,111.18463899758997
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,53.147329895894444,54.89838656219699
NA,Vegetables,65PLUS,MALE,Depression,87.34281823638902,101.4118668008069
NA,Vegetables,65PLUS,BLK,Depression,41.49059348248813,65.37951087282696
NA,Vegetables,65PLUS,MALE,Depression,49.18660710885056,58.92462540652218
NA,Vegetables,AGE_OVERALL,MALE,Depression,19.861891148217623,15.76433684544329
NA,Vegetables,65PLUS,ASN,Depression,32.48087574415867,63.18542079418374
NA,Vegetables,AGE_OVERALL,ASN,Depression,74.21861275019853,95.52599886551904
NA,Vegetables,65PLUS,ASN,Depression,21.059922751440343,50.156610502195996
NA,Vegetables,AGE_OVERALL,ASN,Depression,34.827306678899895,51.758992207303464
NA,Vegetables,AGE_OVERALL,BLK,Depression,58.405127870438946,71.42767374120287
NA,Vegetables,AGE_OVERALL,BLK,Depression,72.19537524639722,83.42550685544843
NA,Vegetables,AGE_OVERALL,NAA,Depression,93.43038238879666,91.21019452455411
NA,Vegetables,65PLUS,ASN,Depression,5.078683655479189,32.250251911882955
NA,Vegetables,AGE_OVERALL,NAA,Depression,17.68140934505145,9.741052672464859
NA,Vegetables,65PLUS,BLK,Depression,65.95989181886623,90.91529744150638
NA,Vegetables,AGE_OVERALL,WHT,Depression,37.078991647956684,42.57050538411622
NA,Vegetables,AGE_OVERALL,NAA,Depression,42.09954358153715,34.15652194628812
NA,Vegetables,AGE_OVERALL,ASN,Depression,103.07205703464331,127.0490660856605
NA,Vegetables,AGE_OVERALL,ASN,Depression,72.98933530380899,93.74025412865473
NA,Vegetables,5064,BLK,Depression,54.4597185951872,70.32822929015228
NA,Vegetables,AGE_OVERALL,ASN,Depression,31.805923342042973,49.31941593089609
NA,Vegetables,5064,BLK,Depression,48.92112562105815,65.68717517991482
NA,Vegetables,5064,OVERALL,Depression,68.0393927094421,66.96322767586886
NA,Vegetables,5064,MALE,Depression,54.01942102455803,59.54131754212696
NA,Vegetables,5064,HIS,Depression,31.984171230996196,50.55112104350934
NA,Vegetables,65PLUS,OVERALL,Depression,14.752225743466582,12.773733524445024
NA,Vegetables,AGE_OVERALL,MALE,Depression,28.279935150036252,24.373374877699423
NA,Vegetables,5064,WHT,Depression,71.22086018344291,85.68442102054314
NA,Vegetables,65PLUS,MALE,Depression,52.29514582579797,63.34965153216273
NA,Vegetables,AGE_OVERALL,WHT,Depression,75.8748888706294,84.44231154256106
NA,Vegetables,65PLUS,FEMALE,Depression,61.96892967364567,79.75661139036431
NA,Vegetables,5064,OVERALL,Depression,81.93980755162625,79.53883307780258
NA,Vegetables,65PLUS,WHT,Depression,69.28642596834904,90.93365363869134
NA,Vegetables,65PLUS,HIS,Depression,79.97115203220281,109.60305788436708
NA,Vegetables,65PLUS,OVERALL,Depression,64.69400304378263,69.94032933847792
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,74.99567955972331,80.99496550596167
NA,Vegetables,AGE_OVERALL,BLK,Depression,50.30743258902455,61.46412981303361
NA,Vegetables,65PLUS,MALE,Depression,57.99988267827683,68.49897587084205
NA,Vegetables,65PLUS,OVERALL,Depression,101.84721318013888,109.48219598769299
NA,Vegetables,65PLUS,HIS,Depression,70.54075311587609,99.51857637652815
NA,Vegetables,65PLUS,BLK,Depression,73.0786495747927,99.4832683348836
NA,Vegetables,5064,HIS,Depression,74.73082595758866,99.69544639585077
NA,Vegetables,65PLUS,HIS,Depression,47.635939989501225,74.65360715211989
NA,Vegetables,5064,FEMALE,Depression,39.48049825386772,47.44535717951454
NA,Vegetables,AGE_OVERALL,MALE,Depression,43.48690042177334,39.3341363443882
NA,Vegetables,5064,MALE,Depression,35.090943847721675,38.22822087308272
NA,Vegetables,65PLUS,OVERALL,Depression,39.557773159736264,42.00748125995377
NA,Vegetables,65PLUS,NAA,Depression,59.151059574992495,64.76558888227596
NA,Vegetables,65PLUS,NAA,Depression,15.188142961588191,19.199780403759743
NA,Vegetables,5064,MALE,Depression,45.30056341086619,50.34143488093563
NA,Vegetables,5064,OVERALL,Depression,40.80941304792712,36.99795898281261
NA,Vegetables,65PLUS,ASN,Depression,50.87870519697175,82.8331733821893
NA,Vegetables,65PLUS,ASN,Depression,37.35661094098221,67.61262082071649
NA,Vegetables,5064,HIS,Depression,76.42789527384217,98.47266354168423
NA,Vegetables,5064,OVERALL,Depression,25.756218075268425,21.1783633938801
NA,Vegetables,65PLUS,BLK,Depression,64.3460644815212,88.66628744163629
NA,Vegetables,5064,WHT,Depression,8.39308187630872,17.265601660391404
NA,Vegetables,5064,OVERALL,Depression,73.4358795995507,72.5960311018181
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,58.18383705078479,47.840053127922644
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,40.49879514109559,29.729908487261245
NA,Vegetables,65PLUS,MALE,Depression,54.514685711197984,67.05936367806747
NA,Vegetables,AGE_OVERALL,WHT,Depression,37.24547504652409,43.0077982362251
NA,Vegetables,5064,HIS,Depression,81.1825453778501,107.31235565570049
NA,Vegetables,5064,ASN,Depression,30.686829220558597,54.823999886178385
NA,Vegetables,5064,FEMALE,Depression,63.8670620002406,74.72073151641531
NA,Vegetables,65PLUS,OVERALL,Depression,22.221509309939293,22.724144087313825
NA,Vegetables,5064,WHT,Depression,72.4563040090846,88.3246718808154
NA,Vegetables,65PLUS,OVERALL,Depression,4.718071424509809,2.2554800082788398
NA,Vegetables,AGE_OVERALL,BLK,Depression,63.86870410397947,74.97583139973652
NA,Vegetables,65PLUS,ASN,Depression,31.38392234590274,59.533218149768565
NA,Vegetables,65PLUS,FEMALE,Depression,63.63340792452419,80.870348946927
NA,Vegetables,AGE_OVERALL,MALE,Depression,93.88471423710159,97.74647839759152
NA,Vegetables,AGE_OVERALL,HIS,Depression,33.69733338499112,46.46236286890193
NA,Vegetables,AGE_OVERALL,WHT,Depression,25.049371863164605,29.713294764563393
NA,Vegetables,65PLUS,WHT,Depression,29.04782046077859,45.9884699243152
NA,Vegetables,AGE_OVERALL,HIS,Depression,49.34703189913885,66.35008025071845
NA,Vegetables,AGE_OVERALL,NAA,Depression,97.86771155912723,97.15366813249956
NA,Vegetables,5064,FEMALE,Depression,54.495741394107554,64.27251688270178
NA,Vegetables,65PLUS,WHT,Depression,64.4467686043491,83.10599084395568
NA,Vegetables,5064,ASN,Depression,33.9595448022912,57.622747875643036
NA,Vegetables,65PLUS,WHT,Depression,39.23240764805303,56.87289298703199
NA,Vegetables,65PLUS,MALE,Depression,8.931527012206871,16.15606483519762
NA,Vegetables,5064,NAA,Depression,6.167383629356017,1.0606023727231217
NA,Vegetables,65PLUS,HIS,Depression,43.20136112246393,70.59891550099184
NA,Vegetables,65PLUS,WHT,Depression,27.04178346425937,44.623299574624376
NA,Vegetables,65PLUS,MALE,Depression,64.55330180780027,75.66192043463386
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,28.91018626296011,17.941851066215875
NA,Vegetables,5064,NAA,Depression,61.75544542672335,62.5634356961539
NA,Vegetables,5064,OVERALL,Depression,88.302654878,89.06433106585746
NA,Vegetables,AGE_OVERALL,WHT,Depression,96.77892813606174,106.89364602910642
NA,Vegetables,5064,MALE,Depression,61.19793667932317,67.21375782429287
NA,Vegetables,5064,ASN,Depression,31.117622561418095,52.75776918559496
NA,Vegetables,65PLUS,MALE,Depression,43.931319521325584,55.035067270872425
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,61.383075941912175,52.302067579399456
NA,Vegetables,65PLUS,ASN,Depression,91.87127428489255,126.38055415912562
NA,Vegetables,AGE_OVERALL,MALE,Depression,68.0376224199461,68.44433285928312
NA,Vegetables,AGE_OVERALL,ASN,Depression,40.38727266777618,59.573413023189204
NA,Vegetables,65PLUS,MALE,Depression,23.02883294018092,32.17801213542678
NA,Vegetables,AGE_OVERALL,BLK,Depression,28.595954959892882,36.58621664981931
NA,Vegetables,65PLUS,MALE,Depression,75.18421831841422,88.77122762765295
NA,Vegetables,5064,BLK,Depression,93.86177579918248,115.20807850457682
NA,Vegetables,5064,FEMALE,Depression,102.66126112871208,115.72949462996239
NA,Vegetables,AGE_OVERALL,NAA,Depression,107.70058469200659,107.62931237561214
NA,Vegetables,AGE_OVERALL,BLK,Depression,35.42278823193041,44.12603241657909
NA,Vegetables,AGE_OVERALL,WHT,Depression,31.670191275867353,35.877835278972725
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,100.8837654661379,94.7943811986938
NA,Vegetables,65PLUS,ASN,Depression,66.65064503435197,99.82864355118815
NA,Vegetables,5064,MALE,Depression,38.001633096579525,42.09993775339647
NA,Vegetables,AGE_OVERALL,HIS,Depression,53.927532618839194,70.53420779563531
NA,Vegetables,65PLUS,ASN,Depression,26.918254074493138,57.259115942441184
NA,Vegetables,AGE_OVERALL,BLK,Depression,29.550523943798336,37.091629322621394
NA,Vegetables,AGE_OVERALL,HIS,Depression,103.9399969171276,124.51406633846996
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,87.35144475247611,94.22124144447781
NA,Vegetables,65PLUS,WHT,Depression,36.61444296656885,52.80073566751953
NA,Vegetables,65PLUS,BLK,Depression,11.232890669887574,29.393445152605143
NA,Vegetables,65PLUS,FEMALE,Depression,93.37880087321857,112.6085557030216
NA,Vegetables,5064,BLK,Depression,34.81800892860785,48.502119139188366
NA,Vegetables,65PLUS,MALE,Depression,38.949205534557436,48.97910786613691
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,32.38134193000515,20.201137959492158
NA,Vegetables,5064,FEMALE,Depression,15.451141334515981,18.775994591328722
NA,Vegetables,5064,HIS,Depression,9.149254163402922,24.34494642216067
NA,Vegetables,5064,FEMALE,Depression,60.29487939815897,71.95301440694145
NA,Vegetables,65PLUS,WHT,Depression,98.80344309018528,123.51318216094262
NA,Vegetables,65PLUS,WHT,Depression,64.93426047591603,85.07129463131501
NA,Vegetables,65PLUS,NAA,Depression,59.69261499272835,66.77268033603578
NA,Vegetables,5064,HIS,Depression,40.24049943492023,60.07875590020984
NA,Vegetables,AGE_OVERALL,HIS,Depression,62.55207022506703,78.35879555426655
NA,Vegetables,65PLUS,WHT,Depression,95.59267113336482,118.53651891699165
NA,Vegetables,5064,MALE,Depression,60.518326341435156,65.75207259769664
NA,Vegetables,65PLUS,OVERALL,Depression,5.862205280961298,4.8858379400188365
NA,Vegetables,5064,BLK,Depression,77.34448769393552,97.8143927370377
NA,Vegetables,5064,FEMALE,Depression,12.736970520868255,18.25213679091899
NA,Vegetables,65PLUS,FEMALE,Depression,35.322447251529816,49.87429896303289
NA,Vegetables,AGE_OVERALL,MALE,Depression,66.97526241979244,67.36829000355124
NA,Vegetables,65PLUS,NAA,Depression,96.57159519362396,108.77151474234684
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,53.847307534672275,54.572467790682694
NA,Vegetables,5064,HIS,Depression,33.26157931453676,54.3077588600122
NA,Vegetables,65PLUS,BLK,Depression,46.97549957444745,69.05995375374313
NA,Vegetables,5064,WHT,Depression,84.30556264287344,102.04343126340257
NA,Vegetables,5064,OVERALL,Depression,64.98461951120258,62.844516670292755
NA,Vegetables,5064,BLK,Depression,80.75875774551079,99.5829623381531
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,98.30559343117507,94.01911471570935
NA,Vegetables,AGE_OVERALL,HIS,Depression,64.13259685862499,80.64005300172158
NA,Vegetables,65PLUS,HIS,Depression,69.42661881918607,97.96889768772856
NA,Vegetables,65PLUS,FEMALE,Depression,17.256057164283746,30.207902994341705
NA,Vegetables,AGE_OVERALL,NAA,Depression,40.22930276462428,34.249628919678635
NA,Vegetables,5064,WHT,Depression,45.776034246079206,58.38510721141244
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,49.80415359868008,40.249804039496524
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,59.92557400681538,61.88814239957544
NA,Vegetables,AGE_OVERALL,HIS,Depression,41.09244337280204,55.851019479178056
NA,Vegetables,AGE_OVERALL,NAA,Depression,47.12663904922704,41.41969413885588
NA,Vegetables,65PLUS,HIS,Depression,3.738125697476775,26.06430113654076
NA,Vegetables,65PLUS,FEMALE,Depression,74.02087063724842,91.83437843461017
NA,Vegetables,65PLUS,WHT,Depression,35.43284472090237,52.221426403559335
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,47.78035311352008,38.543978651539874
NA,Vegetables,65PLUS,HIS,Depression,89.9521895236964,120.18028178476753
NA,Vegetables,5064,MALE,Depression,41.95038576782154,45.144607186820004
NA,Vegetables,5064,WHT,Depression,32.13922752411234,43.7884893428971
NA,Vegetables,AGE_OVERALL,HIS,Depression,13.530983905543586,23.991164734370482
NA,Vegetables,65PLUS,BLK,Depression,76.73852035651768,104.00707367113459
NA,Vegetables,65PLUS,ASN,Depression,92.90941135358231,129.47210604988229
NA,Vegetables,AGE_OVERALL,NAA,Depression,68.1560951160761,62.280787911989535
NA,Vegetables,5064,BLK,Depression,42.636465974518856,58.30395181334057
NA,Vegetables,65PLUS,FEMALE,Depression,59.46169435540795,74.41411464383756
NA,Vegetables,AGE_OVERALL,WHT,Depression,46.32154081575413,51.22768376246536
NA,Vegetables,5064,OVERALL,Depression,69.86206090364705,65.75140951419658
NA,Vegetables,AGE_OVERALL,HIS,Depression,37.28230306541341,50.4310723654506
NA,Vegetables,65PLUS,HIS,Depression,26.31077008128396,51.3887183123349
NA,Vegetables,5064,MALE,Depression,18.132499309829214,20.289074755642577
NA,Vegetables,5064,WHT,Depression,47.84154347178996,62.32814382182085
NA,Vegetables,65PLUS,OVERALL,Depression,42.57575184762821,45.79768468320922
NA,Vegetables,5064,HIS,Depression,25.069000305284916,42.57454315156825
NA,Vegetables,65PLUS,FEMALE,Depression,11.808546153705798,23.165926988920713
NA,Vegetables,5064,BLK,Depression,54.189973749168104,71.99599024607232
NA,Vegetables,AGE_OVERALL,HIS,Depression,31.31440426878353,42.38307375349385
NA,Vegetables,65PLUS,ASN,Depression,55.69522025602408,86.09666705554146
NA,Vegetables,65PLUS,FEMALE,Depression,57.40195384445252,72.97084117447834
NA,Vegetables,65PLUS,NAA,Depression,11.54732135417661,14.021409583744763
NA,Vegetables,65PLUS,HIS,Depression,14.657697899991689,37.38895043793073
NA,Vegetables,65PLUS,OVERALL,Depression,12.880082847714547,11.21735806635175
NA,Vegetables,AGE_OVERALL,MALE,Depression,73.21137863453977,73.53326866179036
NA,Vegetables,65PLUS,NAA,Depression,6.466510358473947,9.766620629564756
NA,Vegetables,65PLUS,MALE,Depression,74.95525404400357,88.51977886238325
NA,Vegetables,AGE_OVERALL,NAA,Depression,63.83222479455319,59.015726103934036
NA,Vegetables,5064,FEMALE,Depression,55.49941861723801,64.83219465277948
NA,Vegetables,AGE_OVERALL,WHT,Depression,79.32584350851499,88.275982970449
NA,Vegetables,AGE_OVERALL,ASN,Depression,26.76670333468818,44.573167004436286
NA,Vegetables,5064,NAA,Depression,21.78374938139236,20.023313128850404
NA,Vegetables,65PLUS,NAA,Depression,94.99723678807021,107.20454007144681
NA,Vegetables,65PLUS,NAA,Depression,49.98056462503965,54.96360067356875
NA,Vegetables,65PLUS,FEMALE,Depression,64.520685151467,82.78589068734325
NA,Vegetables,65PLUS,ASN,Depression,22.617063678652073,51.64310175954087
NA,Vegetables,AGE_OVERALL,HIS,Depression,79.69523191091562,96.14171638523815
NA,Vegetables,AGE_OVERALL,WHT,Depression,78.55996061104922,87.68811551869358
NA,Vegetables,65PLUS,ASN,Depression,43.46953076031339,74.97881388226469
NA,Vegetables,65PLUS,FEMALE,Depression,15.285967266020215,26.181125715984027
NA,Vegetables,AGE_OVERALL,NAA,Depression,63.4993666519415,60.43902415491869
NA,Vegetables,5064,ASN,Depression,48.91758084138683,74.81469549743551
NA,Vegetables,5064,ASN,Depression,45.93121668719529,70.80583782056922
NA,Vegetables,5064,ASN,Depression,58.30262075977676,84.5120416472212
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,99.81196669346484,108.27137489662401
NA,Vegetables,65PLUS,WHT,Depression,82.50363873333218,104.71598352223404
NA,Vegetables,5064,WHT,Depression,68.22328584188868,83.0863249727064
NA,Vegetables,AGE_OVERALL,BLK,Depression,80.18701487467558,94.45585380388069
NA,Vegetables,65PLUS,BLK,Depression,61.43964077461612,84.19370930274074
NA,Vegetables,AGE_OVERALL,ASN,Depression,6.063725955555206,19.714786778196576
NA,Vegetables,AGE_OVERALL,BLK,Depression,67.44966439889157,79.95408439808455
NA,Vegetables,5064,BLK,Depression,72.06220610668902,91.78854190527477
NA,Vegetables,65PLUS,FEMALE,Depression,70.42197315817604,87.2766970942714
NA,Vegetables,5064,FEMALE,Depression,34.613938519136866,42.55600284719757
NA,Vegetables,5064,HIS,Depression,75.01460225008026,97.91952888289495
NA,Vegetables,AGE_OVERALL,WHT,Depression,70.36975163601457,79.14465610396664
NA,Vegetables,AGE_OVERALL,HIS,Depression,44.483636408211275,56.96806269736903
NA,Vegetables,65PLUS,MALE,Depression,49.14482412570366,59.425180758169596
NA,Vegetables,65PLUS,HIS,Depression,69.27919156174721,97.35244371087971
NA,Vegetables,65PLUS,HIS,Depression,74.08836251378479,105.24518223191632
NA,Vegetables,65PLUS,WHT,Depression,82.8162752540079,106.06890239663795
NA,Vegetables,65PLUS,HIS,Depression,41.79066805334047,67.64094525816189
NA,Vegetables,65PLUS,OVERALL,Depression,81.12844110082011,87.44458090625484
NA,Vegetables,65PLUS,MALE,Depression,60.34695475436531,71.15806498067623
NA,Vegetables,AGE_OVERALL,WHT,Depression,86.21295462193432,95.9636216481629
NA,Vegetables,65PLUS,ASN,Depression,5.982024750118633,33.17112079902528
NA,Vegetables,65PLUS,OVERALL,Depression,54.1830626749085,57.92901390852383
NA,Vegetables,5064,FEMALE,Depression,90.97775786513395,104.63151145038941
NA,Vegetables,AGE_OVERALL,HIS,Depression,86.2498998908347,103.80319654547313
NA,Vegetables,65PLUS,FEMALE,Depression,68.37102070938678,85.34566400193752
NA,Vegetables,AGE_OVERALL,BLK,Depression,103.01991232000944,117.45856835117407
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,36.329194977813856,25.796787904272495
NA,Vegetables,AGE_OVERALL,WHT,Depression,47.20459508618538,53.32660537051335
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,70.3925923851249,61.51822549417511
NA,Vegetables,5064,HIS,Depression,68.75766908490999,91.1925582664359
NA,Vegetables,65PLUS,NAA,Depression,51.21535349450078,58.63912500694429
NA,Vegetables,5064,NAA,Depression,46.298230410357,44.59651967452968
NA,Vegetables,5064,BLK,Depression,69.60485836534062,90.16998519332617
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,62.93310369789247,65.74515727944444
NA,Vegetables,5064,OVERALL,Depression,92.09140185664448,92.40443681731351
NA,Vegetables,65PLUS,MALE,Depression,6.411186643737118,12.259322688926067
