Location,Treatment,Age,Gender/Race,Outcome,Treatment_Value,Outcome_Value
NA,Vegetables,65PLUS,FEMALE,Depression,40.54602119381298,54.888936671097284
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,104.73924655455784,111.43570152342205
NA,Vegetables,5064,ASN,Depression,49.92617722232109,74.14476954619799
NA,Vegetables,5064,BLK,Depression,46.74002743965568,62.27636075391924
NA,Vegetables,65PLUS,BLK,Depression,33.496418562686415,54.522599834326364
NA,Vegetables,65PLUS,BLK,Depression,73.61934509203533,100.41077926288304
NA,Vegetables,5064,WHT,Depression,95.80529969424967,114.15516418871847
NA,Vegetables,AGE_OVERALL,WHT,Depression,66.38353799918204,73.23455282192624
NA,Vegetables,AGE_OVERALL,BLK,Depression,32.25333195862687,38.95453506507868
NA,Vegetables,5064,WHT,Depression,72.77934861269895,85.8113460656585
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,60.360681689792955,50.55536316905039
NA,Vegetables,65PLUS,WHT,Depression,54.38928632920372,72.6788051113606
NA,Vegetables,65PLUS,MALE,Depression,84.25294045293565,98.96036981917565
NA,Vegetables,AGE_OVERALL,NAA,Depression,74.3482660099626,69.44275793308269
NA,Vegetables,5064,FEMALE,Depression,26.265827692652152,32.26577138048162
NA,Vegetables,AGE_OVERALL,HIS,Depression,101.46936613219914,121.04598803673173
NA,Vegetables,5064,OVERALL,Depression,32.91545905734831,28.23698143541189
NA,Vegetables,5064,HIS,Depression,32.92944779995428,52.534402153361505
NA,Vegetables,65PLUS,ASN,Depression,58.868564248406166,91.76304143652922
NA,Vegetables,5064,OVERALL,Depression,32.740353725103546,27.777152762458066
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,50.844612216671486,53.60594677585839
NA,Vegetables,65PLUS,FEMALE,Depression,69.27476393120128,86.1051977452239
NA,Vegetables,AGE_OVERALL,WHT,Depression,88.22821546548963,99.76572706844934
NA,Vegetables,65PLUS,MALE,Depression,75.30432589057472,88.91356188321393
NA,Vegetables,65PLUS,NAA,Depression,57.07087191666189,65.30573771036886
NA,Vegetables,65PLUS,ASN,Depression,10.497224002815393,38.551379952847164
NA,Vegetables,65PLUS,WHT,Depression,65.73707794493774,85.78901951667696
NA,Vegetables,AGE_OVERALL,BLK,Depression,36.837452768178025,45.39534410901278
NA,Vegetables,5064,NAA,Depression,72.16829840130978,73.56261336481018
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,81.92345806920744,76.17051166001103
NA,Vegetables,65PLUS,OVERALL,Depression,48.65829665187289,50.76721537200101
NA,Vegetables,65PLUS,MALE,Depression,29.880343413971868,39.6423442119927
NA,Vegetables,5064,BLK,Depression,6.567860765111327,17.904535693657888
NA,Vegetables,65PLUS,BLK,Depression,5.666647393523704,25.076242293942755
NA,Vegetables,5064,OVERALL,Depression,43.45209906856893,40.01951544088174
NA,Vegetables,5064,OVERALL,Depression,96.47369488312417,97.05497079779408
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,58.09831468021475,49.08474499758299
NA,Vegetables,5064,NAA,Depression,82.77784434447467,85.44081859559574
NA,Vegetables,5064,FEMALE,Depression,63.86141592478021,73.08483934977154
NA,Vegetables,65PLUS,WHT,Depression,20.15747927846806,36.35161532638185
NA,Vegetables,AGE_OVERALL,WHT,Depression,55.30172632131935,62.87747375111919
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,31.391788523341745,30.549748144848348
NA,Vegetables,5064,WHT,Depression,14.002602520405553,23.22252041604468
NA,Vegetables,5064,NAA,Depression,42.42043294942512,43.22181349029773
NA,Vegetables,65PLUS,ASN,Depression,16.89844199566084,46.18076925936997
NA,Vegetables,65PLUS,OVERALL,Depression,96.260941031457,104.0671535737447
NA,Vegetables,5064,WHT,Depression,24.50290645556846,36.54601695520957
NA,Vegetables,65PLUS,WHT,Depression,42.000598284437956,60.811018242852164
NA,Vegetables,AGE_OVERALL,ASN,Depression,68.6234700667796,89.32311051178617
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,63.80501517477265,55.087591118916365
NA,Vegetables,AGE_OVERALL,ASN,Depression,32.527554857379165,49.335337064484435
NA,Vegetables,65PLUS,FEMALE,Depression,79.81982001831182,95.93007369605382
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,34.287765991749154,33.57672405523599
NA,Vegetables,65PLUS,BLK,Depression,89.21843198248925,116.88637081753126
NA,Vegetables,65PLUS,OVERALL,Depression,90.61816354697055,96.73297325029282
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,40.76368551932663,31.68915640490039
NA,Vegetables,5064,FEMALE,Depression,99.04524825330304,113.05710749435457
NA,Vegetables,65PLUS,NAA,Depression,68.26660610873762,76.64842693558607
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,58.93237101059816,61.92467087464503
NA,Vegetables,65PLUS,OVERALL,Depression,34.80984911931553,37.98413753441382
NA,Vegetables,65PLUS,NAA,Depression,44.039163906051215,50.28743803314645
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,52.07599429505555,41.513500817545534
NA,Vegetables,5064,HIS,Depression,29.087470261915243,46.80484206537554
NA,Vegetables,5064,WHT,Depression,71.04241764598419,86.223288827789
NA,Vegetables,65PLUS,HIS,Depression,46.192183622388654,72.05320134353997
NA,Vegetables,AGE_OVERALL,NAA,Depression,79.06404492949032,73.92186779219433
NA,Vegetables,AGE_OVERALL,HIS,Depression,85.25522129847201,103.09441107116078
NA,Vegetables,65PLUS,OVERALL,Depression,41.85769158386278,43.496799545576756
NA,Vegetables,5064,ASN,Depression,52.01811772150705,77.0189633532007
NA,Vegetables,5064,BLK,Depression,64.60021767942426,83.65218840600629
NA,Vegetables,5064,OVERALL,Depression,46.03453047895246,42.12626188316733
NA,Vegetables,65PLUS,MALE,Depression,44.63056316372116,55.45349288582016
NA,Vegetables,65PLUS,HIS,Depression,85.59302029510746,115.51001351426143
NA,Vegetables,5064,BLK,Depression,73.37207255190384,92.50955919751186
NA,Vegetables,65PLUS,ASN,Depression,56.070888688740624,88.29047638526423
NA,Vegetables,65PLUS,HIS,Depression,29.717918309266892,55.34119012647072
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,65.89349885890474,58.005280265217955
NA,Vegetables,5064,NAA,Depression,19.25097846063484,16.65082308122799
NA,Vegetables,65PLUS,WHT,Depression,13.762665987502551,31.31620050740248
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,12.83415305364251,-0.05270357189764252
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,49.81463131336368,41.41071802451009
NA,Vegetables,65PLUS,MALE,Depression,52.88006294890064,63.92543641108799
NA,Vegetables,65PLUS,MALE,Depression,85.90927655642547,99.33626077954948
NA,Vegetables,65PLUS,FEMALE,Depression,51.032815963870064,66.66319333135954
NA,Vegetables,5064,WHT,Depression,62.68913419895394,74.98657028938662
NA,Vegetables,AGE_OVERALL,MALE,Depression,77.79369018929893,80.46672292974802
NA,Vegetables,5064,OVERALL,Depression,28.708312454576923,24.290555491114148
NA,Vegetables,65PLUS,OVERALL,Depression,59.712351575184826,64.9340208944788
NA,Vegetables,5064,MALE,Depression,12.027531459011861,11.307781965329815
NA,Vegetables,AGE_OVERALL,BLK,Depression,18.784421285398537,25.376555239969964
NA,Vegetables,AGE_OVERALL,BLK,Depression,48.51203140295877,58.67964597373247
NA,Vegetables,5064,FEMALE,Depression,94.72530616133514,108.52620270040083
NA,Vegetables,65PLUS,MALE,Depression,39.690626995040816,49.42264594407286
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,105.51203317241509,112.31202127801825
NA,Vegetables,5064,HIS,Depression,62.366278568361736,86.30223955285398
NA,Vegetables,5064,MALE,Depression,41.864868675328395,45.70619012479772
NA,Vegetables,AGE_OVERALL,BLK,Depression,22.059628402973424,29.35937104437583
NA,Vegetables,AGE_OVERALL,ASN,Depression,60.01921314879589,79.97074391341263
NA,Vegetables,5064,WHT,Depression,46.856589739718856,60.29664732604103
NA,Vegetables,5064,MALE,Depression,61.679772930124315,67.34675719595629
NA,Vegetables,AGE_OVERALL,MALE,Depression,50.78939849589408,48.49380679460181
NA,Vegetables,65PLUS,FEMALE,Depression,16.30663639705454,27.377429301413923
NA,Vegetables,5064,MALE,Depression,12.815292016204822,14.197775600375463
NA,Vegetables,5064,NAA,Depression,12.24605235665878,7.157069594529161
NA,Vegetables,AGE_OVERALL,BLK,Depression,16.299418980417983,23.86633763125087
NA,Vegetables,65PLUS,HIS,Depression,84.37980266913645,114.23821295913322
NA,Vegetables,5064,BLK,Depression,3.1580433094666063,14.315852917870835
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,57.01979415906146,48.39763554590115
NA,Vegetables,AGE_OVERALL,HIS,Depression,71.9692170182117,90.25646223405158
NA,Vegetables,5064,BLK,Depression,56.275116505640355,75.15252403594894
NA,Vegetables,65PLUS,BLK,Depression,86.40135989244729,112.23918394049188
NA,Vegetables,65PLUS,HIS,Depression,86.43463342359703,117.03533068570205
NA,Vegetables,65PLUS,FEMALE,Depression,41.81897006909573,57.536038966311935
NA,Vegetables,5064,HIS,Depression,48.18225815881206,68.79396625466946
NA,Vegetables,65PLUS,NAA,Depression,64.69096471979498,72.66071278128541
NA,Vegetables,AGE_OVERALL,BLK,Depression,60.41102955407318,72.80721225866421
NA,Vegetables,65PLUS,WHT,Depression,4.271690550250412,18.775835369008437
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,49.83416691459576,52.583007496185964
NA,Vegetables,AGE_OVERALL,ASN,Depression,62.55525778320633,81.65833158146975
NA,Vegetables,5064,ASN,Depression,74.21291704192632,101.51929117168176
NA,Vegetables,5064,BLK,Depression,35.22017282384384,50.48562469359343
NA,Vegetables,AGE_OVERALL,NAA,Depression,12.378653966446052,3.2613640510170785
NA,Vegetables,AGE_OVERALL,MALE,Depression,64.46814464405918,64.20517849607569
NA,Vegetables,AGE_OVERALL,NAA,Depression,63.96568797309122,62.56380234787457
NA,Vegetables,AGE_OVERALL,NAA,Depression,52.166669847466615,46.18763825431368
NA,Vegetables,65PLUS,FEMALE,Depression,39.418592096426785,53.628386757376454
NA,Vegetables,5064,ASN,Depression,25.52388599550924,47.48939845920687
NA,Vegetables,5064,ASN,Depression,84.67077039553861,113.1329046631729
NA,Vegetables,AGE_OVERALL,BLK,Depression,75.94113854791438,87.42630846030252
NA,Vegetables,AGE_OVERALL,BLK,Depression,104.5998070638195,121.36328501143153
NA,Vegetables,5064,HIS,Depression,56.806055267905585,76.9595706421503
NA,Vegetables,AGE_OVERALL,ASN,Depression,70.39471473697554,90.37523577818178
NA,Vegetables,AGE_OVERALL,NAA,Depression,84.59245383328715,81.44427227661275
NA,Vegetables,65PLUS,ASN,Depression,-3.0002208021866394,21.467963870344693
NA,Vegetables,65PLUS,OVERALL,Depression,32.90238024428531,34.19804511320816
NA,Vegetables,AGE_OVERALL,BLK,Depression,64.92213607722874,76.86132404420842
NA,Vegetables,AGE_OVERALL,HIS,Depression,64.39125384106204,81.52315447653089
NA,Vegetables,5064,BLK,Depression,70.84465674091184,87.40221561840636
NA,Vegetables,AGE_OVERALL,ASN,Depression,97.18863940704009,120.78781258372466
NA,Vegetables,65PLUS,FEMALE,Depression,32.238723726193854,45.6270959769147
NA,Vegetables,5064,FEMALE,Depression,39.86662472167712,46.577818173092105
NA,Vegetables,5064,MALE,Depression,37.599222142653176,40.01887469523052
NA,Vegetables,65PLUS,OVERALL,Depression,7.852260516205966,5.86632093452207
NA,Vegetables,5064,FEMALE,Depression,87.72935080426592,100.46796421842814
NA,Vegetables,65PLUS,FEMALE,Depression,77.11251680293508,94.66277882080908
NA,Vegetables,65PLUS,WHT,Depression,70.01249387627134,91.83873921793821
NA,Vegetables,65PLUS,ASN,Depression,-2.2815248679627587,25.372952285231527
NA,Vegetables,5064,MALE,Depression,88.17059221144461,97.18147032173302
NA,Vegetables,65PLUS,FEMALE,Depression,77.76981137315232,95.28482147731148
NA,Vegetables,5064,OVERALL,Depression,23.614741217452682,17.1442598980394
NA,Vegetables,5064,FEMALE,Depression,84.11830811300393,96.31664141599546
NA,Vegetables,AGE_OVERALL,MALE,Depression,19.385915623246106,14.574601929790957
NA,Vegetables,AGE_OVERALL,WHT,Depression,35.076153075815,41.03186344568835
NA,Vegetables,65PLUS,MALE,Depression,75.78951144877918,88.91078893300619
NA,Vegetables,65PLUS,ASN,Depression,49.57311155491605,80.3265203356182
NA,Vegetables,65PLUS,BLK,Depression,48.479625567656385,72.38684362959445
NA,Vegetables,AGE_OVERALL,WHT,Depression,15.43912453503912,17.987518036353638
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,38.17250219462272,27.27585156435307
NA,Vegetables,5064,NAA,Depression,34.27036977301802,33.51328659417328
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,67.68072294207593,71.77156599917303
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,68.85746742509042,61.229285969684845
NA,Vegetables,5064,NAA,Depression,72.425689741387,75.66267178785657
NA,Vegetables,65PLUS,WHT,Depression,22.55586718219356,39.7208700981391
NA,Vegetables,65PLUS,FEMALE,Depression,50.20138822546324,63.98408443033141
NA,Vegetables,65PLUS,HIS,Depression,11.529809954067964,36.77545687290361
NA,Vegetables,AGE_OVERALL,WHT,Depression,99.0985192894246,108.37402930879516
NA,Vegetables,5064,ASN,Depression,32.180677768933755,56.37945418892226
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,42.17018819700429,42.22258871275874
NA,Vegetables,AGE_OVERALL,ASN,Depression,5.572173531013746,19.89180854848625
NA,Vegetables,5064,OVERALL,Depression,96.5149499504277,99.0671601914095
NA,Vegetables,AGE_OVERALL,WHT,Depression,88.83259307788626,97.8745892201391
NA,Vegetables,5064,FEMALE,Depression,45.006074001882915,54.34499023990549
NA,Vegetables,5064,MALE,Depression,63.97469070937005,70.2627925335157
NA,Vegetables,5064,NAA,Depression,8.811918092780964,3.5194844193004133
NA,Vegetables,AGE_OVERALL,NAA,Depression,77.76918791077003,75.10655330325102
NA,Vegetables,65PLUS,FEMALE,Depression,74.15057278744241,91.1188719377731
NA,Vegetables,5064,HIS,Depression,96.48496292614175,121.24505006171032
NA,Vegetables,AGE_OVERALL,HIS,Depression,95.17334383158723,111.48741472887176
NA,Vegetables,65PLUS,NAA,Depression,99.7416118178943,109.98174044504385
NA,Vegetables,5064,BLK,Depression,65.52359634726905,84.94260139174334
NA,Vegetables,65PLUS,ASN,Depression,44.01166009316279,74.09532113959096
NA,Vegetables,5064,NAA,Depression,86.50632492705954,91.4442451318748
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,99.7614143755655,106.72647178656904
NA,Vegetables,65PLUS,FEMALE,Depression,10.419620661087947,22.648399758632603
NA,Vegetables,65PLUS,ASN,Depression,37.68776133265123,67.01333405044072
NA,Vegetables,AGE_OVERALL,BLK,Depression,72.93886713994067,87.17197135610796
NA,Vegetables,65PLUS,FEMALE,Depression,93.66007690232772,113.07572271962606
NA,Vegetables,5064,NAA,Depression,65.34668384300714,67.32784379304698
NA,Vegetables,65PLUS,MALE,Depression,100.44361155868219,115.89600067028961
NA,Vegetables,AGE_OVERALL,BLK,Depression,21.70115926093399,28.389531342385116
NA,Vegetables,AGE_OVERALL,BLK,Depression,47.949367564030055,57.41826035485793
NA,Vegetables,5064,HIS,Depression,54.02857345048924,74.39710658427633
NA,Vegetables,65PLUS,WHT,Depression,1.45621335283073,16.20845832478184
NA,Vegetables,5064,HIS,Depression,35.71314717254046,53.61854273335228
NA,Vegetables,65PLUS,HIS,Depression,72.28743394267391,101.4228453453599
NA,Vegetables,AGE_OVERALL,ASN,Depression,55.19735388835152,76.14327327761114
NA,Vegetables,5064,FEMALE,Depression,59.11134942734797,66.39573579984565
NA,Vegetables,5064,OVERALL,Depression,8.727653368287633,1.228167501936526
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,17.50366886170707,5.065207967860537
NA,Vegetables,AGE_OVERALL,WHT,Depression,105.15529368017414,117.0408648187439
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,98.69812419563704,104.75313524169415
NA,Vegetables,AGE_OVERALL,BLK,Depression,65.51670799408072,76.32331699245783
NA,Vegetables,5064,FEMALE,Depression,56.68548054093583,66.60342879217391
NA,Vegetables,5064,FEMALE,Depression,75.16987064253547,86.86537901540628
NA,Vegetables,5064,BLK,Depression,15.84185626367396,30.600205588262735
NA,Vegetables,65PLUS,HIS,Depression,23.29138223865311,48.74241074677395
NA,Vegetables,AGE_OVERALL,HIS,Depression,62.960191719681085,78.05213008271664
NA,Vegetables,AGE_OVERALL,ASN,Depression,53.23314892120945,72.07525018676102
NA,Vegetables,5064,ASN,Depression,70.68010379826018,96.23183126121042
NA,Vegetables,65PLUS,FEMALE,Depression,54.57825609336542,68.9401488835606
NA,Vegetables,AGE_OVERALL,NAA,Depression,101.90034811263587,99.87206401352296
NA,Vegetables,65PLUS,OVERALL,Depression,52.0865006891396,57.323481133238374
NA,Vegetables,5064,BLK,Depression,47.49118981066484,64.47124340936963
NA,Vegetables,5064,ASN,Depression,37.70169035873495,62.39796425308951
NA,Vegetables,65PLUS,ASN,Depression,61.92541928993232,94.73972643505947
NA,Vegetables,65PLUS,NAA,Depression,83.85049604372324,94.02735838875465
NA,Vegetables,5064,BLK,Depression,80.6838946546051,101.90282734679845
NA,Vegetables,AGE_OVERALL,WHT,Depression,60.141314933163535,68.48288551924645
NA,Vegetables,65PLUS,OVERALL,Depression,62.014699968815364,63.788286836631855
NA,Vegetables,65PLUS,BLK,Depression,12.644788867154638,32.661095530216926
NA,Vegetables,65PLUS,WHT,Depression,72.54311899164664,94.10117457055522
NA,Vegetables,65PLUS,ASN,Depression,92.67414981793395,128.97987491760443
NA,Vegetables,65PLUS,MALE,Depression,53.09165092764256,63.66409053265948
NA,Vegetables,5064,MALE,Depression,43.26805963505094,47.6907300102502
NA,Vegetables,AGE_OVERALL,ASN,Depression,56.703365354427824,76.3290486692751
NA,Vegetables,65PLUS,ASN,Depression,38.76295720741597,70.28059796079599
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,24.01343667585396,23.997724566281132
NA,Vegetables,65PLUS,MALE,Depression,61.62376409643112,73.95648732369273
NA,Vegetables,5064,BLK,Depression,74.83362071266569,94.21152531494471
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,109.1965516646437,106.17544290410575
NA,Vegetables,5064,OVERALL,Depression,62.00788573219947,61.012717543071
NA,Vegetables,5064,WHT,Depression,23.844965890945097,34.02256917960888
NA,Vegetables,AGE_OVERALL,BLK,Depression,40.67161480043326,49.91258206444077
NA,Vegetables,65PLUS,FEMALE,Depression,28.455781938693125,40.756614380724265
NA,Vegetables,AGE_OVERALL,BLK,Depression,32.80640362509217,41.495576751985205
NA,Vegetables,65PLUS,OVERALL,Depression,72.68547416697601,78.76251408142251
NA,Vegetables,AGE_OVERALL,MALE,Depression,22.357143488689616,17.78109528490604
NA,Vegetables,AGE_OVERALL,ASN,Depression,10.547220408186512,23.25075460086657
NA,Vegetables,5064,HIS,Depression,10.327736543468667,26.195722615520555
NA,Vegetables,65PLUS,BLK,Depression,36.54261209782834,57.90570094838148
NA,Vegetables,AGE_OVERALL,HIS,Depression,45.401100931630324,59.18279594239659
NA,Vegetables,65PLUS,WHT,Depression,49.20684632831059,67.32731154809134
NA,Vegetables,5064,FEMALE,Depression,22.48409590565656,27.977368333372333
NA,Vegetables,AGE_OVERALL,BLK,Depression,22.024321049234565,28.51270036569005
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,75.55003944631243,68.10202445641902
NA,Vegetables,65PLUS,NAA,Depression,34.824530245674396,40.67661732534385
NA,Vegetables,AGE_OVERALL,MALE,Depression,18.27785549198152,12.230773197502765
NA,Vegetables,AGE_OVERALL,BLK,Depression,51.813587200791666,62.826875073146226
NA,Vegetables,65PLUS,BLK,Depression,84.95270701856214,111.98104684021853
NA,Vegetables,5064,HIS,Depression,43.03918178607391,64.798296268185
NA,Vegetables,AGE_OVERALL,MALE,Depression,79.83659558598127,81.35873818143965
NA,Vegetables,65PLUS,HIS,Depression,0.0478377599368045,20.318013868294116
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,53.34250657960974,56.73925113510084
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,55.80609576010147,46.147732980138
NA,Vegetables,65PLUS,FEMALE,Depression,97.64686553261461,117.95749731633082
NA,Vegetables,65PLUS,FEMALE,Depression,46.8728687423583,62.05272297977559
NA,Vegetables,65PLUS,OVERALL,Depression,50.20107697427328,52.073181175826925
NA,Vegetables,5064,OVERALL,Depression,68.69428770197158,66.7142055424455
NA,Vegetables,5064,ASN,Depression,65.99859426350704,92.5736057498839
NA,Vegetables,65PLUS,BLK,Depression,82.4050149699199,109.34124654260789
NA,Vegetables,AGE_OVERALL,ASN,Depression,70.10600274516317,91.01291643884952
NA,Vegetables,AGE_OVERALL,MALE,Depression,35.39657199447208,31.67078772908649
NA,Vegetables,65PLUS,OVERALL,Depression,63.717842083678846,68.5539156030052
NA,Vegetables,AGE_OVERALL,BLK,Depression,78.65091452484346,92.1960074371334
NA,Vegetables,5064,OVERALL,Depression,36.469147979616295,31.748650101679317
NA,Vegetables,5064,BLK,Depression,26.441739230308066,41.14756306405137
NA,Vegetables,5064,WHT,Depression,46.82749295542637,58.546180733372225
NA,Vegetables,5064,MALE,Depression,101.2237399680736,111.4899114679672
NA,Vegetables,65PLUS,NAA,Depression,67.91598173272021,78.93349342351301
NA,Vegetables,65PLUS,MALE,Depression,9.409091213550099,15.87865091706202
NA,Vegetables,65PLUS,BLK,Depression,16.368067155425788,37.38227654195579
NA,Vegetables,65PLUS,WHT,Depression,49.90054919798588,67.07522541167694
NA,Vegetables,65PLUS,OVERALL,Depression,24.216299040240532,24.948827001646954
NA,Vegetables,65PLUS,OVERALL,Depression,20.634963782475744,20.769561335708563
NA,Vegetables,65PLUS,HIS,Depression,67.45813666329383,97.30397215422104
NA,Vegetables,AGE_OVERALL,MALE,Depression,56.81256728038975,55.87175941631308
NA,Vegetables,5064,NAA,Depression,20.74099387752512,18.414796206765924
NA,Vegetables,65PLUS,WHT,Depression,77.40742960567258,98.90527829529869
NA,Vegetables,AGE_OVERALL,HIS,Depression,58.5077476907943,73.85215905965721
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,35.328998772151465,36.45296019989569
NA,Vegetables,AGE_OVERALL,MALE,Depression,79.8778047690821,80.9518019297717
NA,Vegetables,AGE_OVERALL,WHT,Depression,65.65721224375909,73.24512631798596
NA,Vegetables,65PLUS,FEMALE,Depression,35.08746385495172,47.03373155742899
NA,Vegetables,AGE_OVERALL,WHT,Depression,42.47369584085318,48.347056832002295
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,82.9291934942288,77.29944547395738
NA,Vegetables,5064,OVERALL,Depression,92.80133805934216,93.83369284668228
NA,Vegetables,65PLUS,WHT,Depression,85.45814125666163,107.75380997832089
NA,Vegetables,5064,BLK,Depression,71.80425489633483,89.42112421697313
NA,Vegetables,AGE_OVERALL,HIS,Depression,70.55164447164724,87.78343980685536
NA,Vegetables,65PLUS,FEMALE,Depression,4.668554967547259,15.035663266718029
NA,Vegetables,AGE_OVERALL,OVERALL,Depression,53.50006131811698,44.37575951836917
NA,Vegetables,5064,HIS,Depression,81.31878458770774,107.37386473226489
NA,Vegetables,AGE_OVERALL,BLK,Depression,92.41679600228164,108.07527646469978
NA,Vegetables,5064,NAA,Depression,65.44823891477064,68.97838467410823
NA,Vegetables,AGE_OVERALL,MALE,Depression,55.28605560770194,51.92571528721353
NA,Vegetables,65PLUS,MALE,Depression,89.6191021056762,104.43663008172153
NA,Vegetables,5064,WHT,Depression,35.44802536664667,47.75695078314614
NA,Vegetables,5064,NAA,Depression,79.81183778617945,84.31864371938363
NA,Vegetables,5064,MALE,Depression,42.47084257800087,46.1459721653542
NA,Vegetables,AGE_OVERALL,NAA,Depression,101.97681582441214,101.02561625019334
NA,Vegetables,AGE_OVERALL,ASN,Depression,15.035232004743236,29.617451196725835
NA,Vegetables,5064,MALE,Depression,31.234271135315822,33.01423116414248
NA,Vegetables,65PLUS,NAA,Depression,55.72349096755233,63.537693196432414
NA,Vegetables,65PLUS,BLK,Depression,93.65534061105373,122.35178879292262
NA,Vegetables,5064,WHT,Depression,56.791172182922274,69.64011592971185
NA,Vegetables,65PLUS,FEMALE,Depression,20.343632261306535,31.573783107865648
NA,Vegetables,AGE_OVERALL,MALE,Depression,35.42214871438992,31.39389154134727
NA,Vegetables,65PLUS,BLK,Depression,81.96285399924332,108.03826614985746
NA,Vegetables,5064,OVERALL,Depression,76.4057186002217,77.70528233073469
NA,Vegetables,65PLUS,OVERALL,Depression,74.31940755509615,77.87809734741815
NA,Vegetables,65PLUS,MALE,Depression,43.27648972740138,54.579539717210935
NA,Vegetables,5064,FEMALE,Depression,39.71318126421458,46.928673535160456
NA,Vegetables,5064,MALE,Depression,66.25966261908144,71.89399980619262
NA,Vegetables,5064,ASN,Depression,60.35090560291875,85.6368346715739
NA,Vegetables,65PLUS,OVERALL,Depression,11.554178243807272,9.241690563991188
NA,Vegetables,65PLUS,ASN,Depression,6.66477653271879,33.516240149904235
NA,Vegetables,65PLUS,OVERALL,Depression,80.03173200919798,84.29878454474846
NA,Vegetables,5064,HIS,Depression,87.40164684437738,113.11963958059198
NA,Vegetables,65PLUS,WHT,Depression,57.029237263236936,75.27129269883133
NA,Vegetables,65PLUS,WHT,Depression,60.8850023119639,82.28094928749998
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,91.99567447030765,98.64270448662671
NA,Vegetables,5064,FEMALE,Depression,21.52044710084659,27.379245404773837
NA,Vegetables,AGE_OVERALL,FEMALE,Depression,46.54288098171857,47.58885497790869
NA,Vegetables,5064,HIS,Depression,21.916156500744272,38.760595283386444
NA,Vegetables,5064,HIS,Depression,65.67593706907586,87.08173132362674
NA,Vegetables,5064,WHT,Depression,25.084600229064183,35.89455266259503
NA,Vegetables,AGE_OVERALL,MALE,Depression,71.32764268275201,71.43758855871539
NA,Vegetables,65PLUS,NAA,Depression,84.04639491785812,95.78213582802336
NA,Vegetables,65PLUS,NAA,Depression,47.18775566783445,54.240610219064116
NA,Vegetables,AGE_OVERALL,MALE,Depression,67.22178196607976,65.42426312500396
NA,Vegetables,5064,OVERALL,Depression,73.47675536528817,71.96179406111457
NA,Vegetables,AGE_OVERALL,WHT,Depression,50.497735890685334,57.572670728473575
NA,Vegetables,5064,MALE,Depression,58.3332778022022,64.65584642740811
NA,Vegetables,5064,ASN,Depression,48.87826145573601,75.23431277065622
NA,Vegetables,5064,BLK,Depression,69.12356298948887,88.87762448426697
NA,Vegetables,65PLUS,OVERALL,Depression,64.87422226362683,69.74169133703374
NA,Vegetables,65PLUS,OVERALL,Depression,71.37887284287828,75.19824959787493
NA,Vegetables,65PLUS,OVERALL,Depression,92.82799029963724,100.82922788783684
NA,Vegetables,AGE_OVERALL,NAA,Depression,81.24571937382757,80.01154173352025
NA,Vegetables,AGE_OVERALL,ASN,Depression,92.11156990308476,114.58894781693839
NA,Vegetables,AGE_OVERALL,BLK,Depression,65.73089994020873,79.62536454047694
NA,Vegetables,5064,MALE,Depression,87.7927813780741,95.52576590426845
NA,Vegetables,65PLUS,HIS,Depression,23.373877558461768,46.884949839762825
NA,Vegetables,65PLUS,HIS,Depression,51.89156805482767,78.44733028586941
NA,Vegetables,AGE_OVERALL,ASN,Depression,47.94771534762095,65.72731145214476
NA,Vegetables,65PLUS,HIS,Depression,77.81276128809881,109.54451283656114
NA,Vegetables,5064,BLK,Depression,21.199478860761754,33.427158476306246
NA,Vegetables,65PLUS,MALE,Depression,12.797635224276412,19.76695531210491
NA,Vegetables,65PLUS,FEMALE,Depression,46.11523041415608,59.75843681916111
